line_name,pattern,downscaled_annual_mean_c,downscaled_jas_mean_c,downscaled_cdd24,downscaled_hdd18,downscaled_days,scenario,model,year
长坝线（452）,Pattern 1,17.995698774411625,28.07405476155365,437.4192168263787,1379.4482819454715,365,ssp126,ACCESS-CM2,2050
长坪线（457）,Pattern 1,18.71615821575319,28.94243300878467,534.5998320335214,1260.5771540811172,365,ssp126,ACCESS-CM2,2050
长大线（459）,Pattern 2,18.71615821575319,28.94243300878467,534.5998320335214,1260.5771540811172,365,ssp126,ACCESS-CM2,2050
长天线（453）,Pattern 1,18.71615821575319,28.94243300878467,534.5998320335214,1260.5771540811172,365,ssp126,ACCESS-CM2,2050
长开线（461）,Pattern 1,18.71615821575319,28.94243300878467,534.5998320335214,1260.5771540811172,365,ssp126,ACCESS-CM2,2050
长戒线（452）,Pattern 1,18.71615821575319,28.94243300878467,534.5998320335214,1260.5771540811172,365,ssp126,ACCESS-CM2,2050
长楼线（457）,Pattern 2,16.823098111387676,26.758945787388488,303.85938959364034,1568.270758551104,365,ssp126,ACCESS-CM2,2050
长永线（455）,Pattern 1,17.26383197219041,27.325292895615977,359.3555266981219,1504.6402058025592,365,ssp126,ACCESS-CM2,2050
长河线（461）,Pattern 1,18.01705627438648,28.092120067325077,434.93741510222856,1364.0700349223584,365,ssp126,ACCESS-CM2,2050
长流线（454）,Pattern 2,18.71615821575319,28.94243300878467,534.5998320335214,1260.5771540811172,365,ssp126,ACCESS-CM2,2050
长消线（456）,Pattern 2,17.995698774411625,28.07405476155365,437.4192168263787,1379.4482819454715,365,ssp126,ACCESS-CM2,2050
长滩线（459）,Pattern 2,17.995698774411625,28.07405476155365,437.4192168263787,1379.4482819454715,365,ssp126,ACCESS-CM2,2050
长玉线（462）,Pattern 2,17.995698774411625,28.07405476155365,437.4192168263787,1379.4482819454715,365,ssp126,ACCESS-CM2,2050
长电线（456）,Pattern 1,18.71615821575319,28.94243300878467,534.5998320335214,1260.5771540811172,365,ssp126,ACCESS-CM2,2050
长茨线（458）,Pattern 2,17.995698774411625,28.07405476155365,437.4192168263787,1379.4482819454715,365,ssp126,ACCESS-CM2,2050
长衡线（458）,Pattern 1,18.01705627438648,28.092120067325077,434.93741510222856,1364.0700349223584,365,ssp126,ACCESS-CM2,2050
长高二回（453）,Pattern 1,17.995698774411625,28.07405476155365,437.4192168263787,1379.4482819454715,365,ssp126,ACCESS-CM2,2050
龙代线（451）,Pattern 1,15.83845967121369,25.349199549578984,189.42298569706327,1714.562388453173,365,ssp126,ACCESS-CM2,2050
龙医一回（458）,Pattern 2,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙医二回（469）,Pattern 2,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙恒线（456）,Pattern 3,15.913671270268702,25.675992883434173,214.25096770598853,1729.9362911992698,365,ssp126,ACCESS-CM2,2050
龙新线（452）,Pattern 3,18.2913863921536,28.255116109071068,455.7984802275216,1309.638045191473,365,ssp126,ACCESS-CM2,2050
龙梨线（458）,Pattern 1,15.913671270268702,25.675992883434173,214.25096770598853,1729.9362911992698,365,ssp126,ACCESS-CM2,2050
龙渝线（467）,Pattern 2,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙燕线（453）,Pattern 3,18.298967838515704,28.312810576769635,462.269621631463,1314.6065871038716,365,ssp126,ACCESS-CM2,2050
龙电一回（478）,Pattern 1,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙电二回（479）,Pattern 1,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙电线（457）,Pattern 1,17.582904994424545,27.536419473403107,378.51651762830636,1435.6547387139512,365,ssp126,ACCESS-CM2,2050
龙相一回（451）,Pattern 1,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙相三回（454）,Pattern 2,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙相二回（472）,Pattern 1,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙相四回（471）,Pattern 1,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙石一回（452）,Pattern 2,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙石二回（473）,Pattern 2,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙腾一回（477),Pattern 1,19.71243658406348,29.883689542808774,662.5925680455767,1089.1770232592128,365,ssp126,ACCESS-CM2,2050
龙腾三回（476）,Pattern 1,19.71243658406348,29.883689542808774,662.5925680455767,1089.1770232592128,365,ssp126,ACCESS-CM2,2050
龙腾二回（462）,Pattern 1,19.05128970625933,29.204996713045716,571.4066169212638,1199.563184071947,365,ssp126,ACCESS-CM2,2050
龙腾五回（459）,Pattern 1,19.71243658406348,29.883689542808774,662.5925680455767,1089.1770232592128,365,ssp126,ACCESS-CM2,2050
龙腾四回（461）,Pattern 1,19.71243658406348,29.883689542808774,662.5925680455767,1089.1770232592128,365,ssp126,ACCESS-CM2,2050
龙驹二回（461）,Pattern 2,17.742051341478643,27.756743022199963,403.7274187227731,1418.3309189380032,365,ssp126,ACCESS-CM2,2050
龙驹线（453）,Pattern 1,15.664064419385586,25.37834384052552,192.16111216097917,1769.0038339658856,365,ssp126,ACCESS-CM2,2050
龙高线（454）,Pattern 1,15.83845967121369,25.349199549578984,189.42298569706327,1714.562388453173,365,ssp126,ACCESS-CM2,2050
万书线（462）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
万利高速（457）,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
万复线（467）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
万州桥四回（454）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
万永线（463）,Pattern 1,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,ssp126,ACCESS-CM2,2090
万滨一回（459）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
万滨二回（461）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
三铁二回（462）,Pattern 1,19.216301893773334,28.99625053373364,557.299133672583,1112.8110143430358,365,ssp126,ACCESS-CM2,2090
三高线（461）,Pattern 2,19.216301893773334,28.99625053373364,557.299133672583,1112.8110143430358,365,ssp126,ACCESS-CM2,2090
五乐线（442）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五俪一回（477）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五俪二回（482）,Pattern 1,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五友线（488）,Pattern 1,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五星二回（481）,Pattern 2,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五桥一回（462）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五桥三回（461）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五桥二回（479）,Pattern 2,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五桥五回（472）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五桥六回（485）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五桥四回（467）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五水一回（441）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五水二回（465）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五汇线（463）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五联一回（469）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五联三回（484）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五联二回（471）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五茂一回（478）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五药线（456）,Pattern 1,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五郦三回（483）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五长线（454）,Pattern 2,18.510277024332968,28.255682628739336,457.27380276212136,1199.1372725551817,365,ssp126,ACCESS-CM2,2090
五长线（455）,Pattern 2,18.510277024332968,28.255682628739336,457.27380276212136,1199.1372725551817,365,ssp126,ACCESS-CM2,2090
五陆线（459）,Pattern 1,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五陈线（458）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
五雄线（476）,Pattern 1,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五龙一回（475）,Pattern 2,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
五龙二回（487）,Pattern 2,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
光国一回（454）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
光国二回（459）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
光山线（461）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
光岩一回（453）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
光岩三回（463）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
光岩二回（458）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
光明一回（452）,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
光明三回（454）,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
光明二回（453）,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
光明四回（462）,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
光高线（459）,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
凉响线（459）,Pattern 2,18.54860596315765,28.175006485039372,455.05497211149884,1197.6800790272775,365,ssp126,ACCESS-CM2,2090
凉甘线（458）,Pattern 2,18.54860596315765,28.175006485039372,455.05497211149884,1197.6800790272775,365,ssp126,ACCESS-CM2,2090
凉青线（456）,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,ssp126,ACCESS-CM2,2090
凉风线（454）,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,ssp126,ACCESS-CM2,2090
凉高线（453）,Pattern 1,18.54860596315765,28.175006485039372,455.05497211149884,1197.6800790272775,365,ssp126,ACCESS-CM2,2090
北山一回（453）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
北山三回（455）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
北山二回（454）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
北山五回（458）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
北山四回（457）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
北清一回(459),Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
北清二回(461),Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
医专一回（476）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
双走线（451）,Pattern 1,18.083579029502467,27.72422469657191,395.8661064448085,1261.7895689974405,365,ssp126,ACCESS-CM2,2090
双龙线（455）,Pattern 2,18.083579029502467,27.72422469657191,395.8661064448085,1261.7895689974405,365,ssp126,ACCESS-CM2,2090
古化线(456),Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
古国线(462),Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
古沙线(454),Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
古瑞二回(464),Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
古瑞线(455),Pattern 1,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
古铁线(458),Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
后关线（461）,Pattern 1,18.481503900378083,28.102087780993344,449.89626013413323,1214.1657340167428,365,ssp126,ACCESS-CM2,2090
后桥线（455）,Pattern 2,17.289474242704717,26.79414451990839,303.7991164536761,1395.6042254239474,365,ssp126,ACCESS-CM2,2090
后紫线（462）,Pattern 1,17.579991939583945,27.053239021940602,332.62826297970054,1347.3987637259484,365,ssp126,ACCESS-CM2,2090
后铁线（454）,Pattern 1,18.91096179650761,28.544623016134732,503.53924222957744,1147.4537615353465,365,ssp126,ACCESS-CM2,2090
周医一回(464),Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
周医二回(468),Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
周家坝一回(456),Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
周柳线(452),Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
周铁一回(459),Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,ssp126,ACCESS-CM2,2090
壤杨线（456）,Pattern 2,19.58738004249573,29.373305117829698,604.68734080859,1052.5758840397275,365,ssp126,ACCESS-CM2,2090
壤武线（453）,Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
壤武线（457）,Pattern 2,19.17431644672157,28.8480723725559,538.2737061839879,1107.372544233111,365,ssp126,ACCESS-CM2,2090
壤渡线（454）,Pattern 1,19.58738004249573,29.373305117829698,604.68734080859,1052.5758840397275,365,ssp126,ACCESS-CM2,2090
壤电线（458）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大三一回（456）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大三二回（478）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大医线（453）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大周线(451),Pattern 2,19.85694277390322,29.790604213161384,663.7663042521071,1032.168427309918,365,ssp126,ACCESS-CM2,2090
大安二回（459）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大安线（461）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大新二回（467）,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,ssp126,ACCESS-CM2,2090
大桥一回（466）,Pattern 2,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,ssp126,ACCESS-CM2,2090
大桥三回（455）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大桥二回（462）,Pattern 2,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,ssp126,ACCESS-CM2,2090
大桥四回（468）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大铁线（469）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
大高线（477）,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,ssp126,ACCESS-CM2,2090
太九一回（464）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
太九二回（469）,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
太九线（459）,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,ssp126,ACCESS-CM2,2090
